CustomerID,Contract,Internet Service,City_Charge_Ratio,Monthly Charges,Churn_Probability,Retention_Action_Plan
8630-FJLIB,Month-to-month,Fiber optic,0.00525,69.8,0.636536,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7529-ZDFXI,Month-to-month,Fiber optic,0.010348,89.85,0.636162,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3923-CSIHK,Month-to-month,Fiber optic,0.009318,71.05,0.635536,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4662-EKDPQ,Month-to-month,DSL,0.010128,62.05,0.635208,장기 약정(1~2년) 전환 유도
5365-LLFYV,Month-to-month,DSL,0.003529,45.85,0.634943,장기 약정(1~2년) 전환 유도
3677-TNKIO,Month-to-month,Fiber optic,0.006591,71.0,0.634836,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1307-ATKGB,Month-to-month,Fiber optic,0.005169,89.55,0.634738,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8160-HOWOX,Month-to-month,DSL,0.008531,66.85,0.634372,장기 약정(1~2년) 전환 유도
7089-IVVAZ,Month-to-month,Fiber optic,0.029107,103.35,0.634051,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1226-UDFZR,Month-to-month,DSL,0.002538,49.6,0.634024,장기 약정(1~2년) 전환 유도
8063-RJYNF,Month-to-month,Fiber optic,0.012424,94.25,0.633916,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4183-MYFRB,Month-to-month,Fiber optic,0.033536,90.05,0.633761,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9445-SZLCH,Month-to-month,Fiber optic,0.008437,97.35,0.633634,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7579-OOPEC,Month-to-month,DSL,0.00603,50.15,0.633085,장기 약정(1~2년) 전환 유도
3070-DVEYC,Month-to-month,Fiber optic,0.009304,73.75,0.632441,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2325-NBPZG,Month-to-month,Fiber optic,0.007408,74.55,0.63171,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4154-AQUGT,Month-to-month,Fiber optic,0.026156,89.05,0.631673,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8104-OSKWT,Month-to-month,Fiber optic,0.012577,79.8,0.631446,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0637-UBJRP,Month-to-month,Fiber optic,0.006251,84.05,0.631333,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6704-UTUKK,Month-to-month,DSL,0.006335,45.9,0.631111,장기 약정(1~2년) 전환 유도
0315-LVCRK,Month-to-month,Fiber optic,0.00615,84.8,0.630973,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7593-XFKDI,Month-to-month,DSL,0.008806,46.3,0.629917,장기 약정(1~2년) 전환 유도
9274-UARKJ,Month-to-month,Fiber optic,0.017133,83.2,0.629911,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0067-DKWBL,Month-to-month,DSL,0.011471,49.25,0.629833,장기 약정(1~2년) 전환 유도
3627-FCRDW,Month-to-month,Fiber optic,0.009737,71.0,0.629596,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1101-SSWAG,Month-to-month,DSL,0.006146,51.1,0.629571,장기 약정(1~2년) 전환 유도
0601-WZHJF,Month-to-month,DSL,0.007776,46.35,0.628911,장기 약정(1~2년) 전환 유도
3755-JBMNH,Month-to-month,Fiber optic,0.006619,71.8,0.628581,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5908-QMGOE,Month-to-month,Fiber optic,0.012281,74.2,0.627043,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4570-QHXHL,Month-to-month,DSL,0.005262,43.75,0.626742,장기 약정(1~2년) 전환 유도
8999-BOHSE,Month-to-month,Fiber optic,0.00785,89.7,0.626389,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0093-EXYQL,Month-to-month,Fiber optic,0.013575,91.55,0.626282,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2955-BJZHG,Month-to-month,Fiber optic,0.014575,80.85,0.62525,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5027-XWQHA,Month-to-month,DSL,0.007696,44.75,0.624916,장기 약정(1~2년) 전환 유도
4208-UFFGW,Month-to-month,DSL,0.00705,44.95,0.624724,장기 약정(1~2년) 전환 유도
1636-NTNCO,Month-to-month,DSL,0.006958,50.95,0.624668,장기 약정(1~2년) 전환 유도
1513-XNPPH,Month-to-month,Fiber optic,0.018618,89.4,0.624554,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4686-UXDML,Month-to-month,Fiber optic,0.02005,99.85,0.624471,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5307-DZCVC,Month-to-month,Fiber optic,0.00901,85.95,0.624397,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3669-LVWZB,Month-to-month,DSL,0.006419,51.0,0.624393,장기 약정(1~2년) 전환 유도
8155-IBNHG,Month-to-month,Fiber optic,0.008816,75.4,0.624206,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4818-QIUFN,Month-to-month,Fiber optic,0.020257,79.15,0.623825,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7754-IXRMC,Month-to-month,DSL,0.005929,45.35,0.623745,장기 약정(1~2년) 전환 유도
6582-OIVSP,Month-to-month,DSL,0.0066,45.3,0.623591,장기 약정(1~2년) 전환 유도
3132-TVFDZ,Month-to-month,DSL,0.00558,44.85,0.62308,장기 약정(1~2년) 전환 유도
2209-XADXF,Month-to-month,DSL,0.006412,25.25,0.623024,장기 약정(1~2년) 전환 유도
2672-OJQZP,Month-to-month,DSL,0.008469,44.75,0.622701,장기 약정(1~2년) 전환 유도
5879-SESNB,Month-to-month,Fiber optic,0.004186,75.25,0.622677,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5916-QEWPT,Month-to-month,DSL,0.009423,69.0,0.622642,장기 약정(1~2년) 전환 유도
2956-GGUCQ,Month-to-month,Fiber optic,0.011223,78.85,0.622327,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0570-BFQHT,Month-to-month,Fiber optic,0.015754,80.55,0.62182,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2506-CLAKW,Month-to-month,Fiber optic,0.011351,98.15,0.6217,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6242-MBHPK,Month-to-month,Fiber optic,0.022389,95.1,0.621642,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8601-QACRS,Month-to-month,DSL,0.007875,50.6,0.621457,장기 약정(1~2년) 전환 유도
5747-PMBSQ,Month-to-month,Fiber optic,0.008746,92.5,0.620925,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3717-OEAUQ,Month-to-month,Fiber optic,0.008746,70.7,0.620779,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5606-AMZBO,Month-to-month,Fiber optic,0.012111,78.15,0.620709,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4077-CROMM,Month-to-month,Fiber optic,0.016535,104.2,0.6204,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6719-OXYBR,Month-to-month,Fiber optic,0.017109,85.3,0.620282,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8481-YYXWG,Month-to-month,Fiber optic,0.040808,89.35,0.620235,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7901-HXJVA,Month-to-month,Fiber optic,0.014125,76.45,0.620079,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9367-WXLCH,Month-to-month,Fiber optic,0.013676,84.5,0.619081,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6877-LGWXO,Month-to-month,Fiber optic,0.004933,78.55,0.618967,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6175-IRFIT,Month-to-month,Fiber optic,0.009248,78.75,0.618483,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5138-WVKYJ,Month-to-month,Fiber optic,0.020844,98.55,0.61833,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3995-WFCSM,Month-to-month,DSL,0.006919,60.85,0.617387,장기 약정(1~2년) 전환 유도
4667-OHGKG,Month-to-month,No,0.003256,19.3,0.617209,장기 약정(1~2년) 전환 유도
4546-FOKWR,Month-to-month,Fiber optic,0.004403,74.75,0.61712,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3235-ETOOB,Month-to-month,Fiber optic,0.008283,74.5,0.616892,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7426-RHZGU,Month-to-month,Fiber optic,0.014999,95.9,0.616761,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1536-HBSWP,Month-to-month,DSL,0.008919,49.9,0.616668,장기 약정(1~2년) 전환 유도
6158-HDPXZ,Month-to-month,DSL,0.002321,25.35,0.616663,장기 약정(1~2년) 전환 유도
8404-GFGCZ,Month-to-month,DSL,0.00607,65.6,0.616404,장기 약정(1~2년) 전환 유도
2974-GGUXS,Month-to-month,Fiber optic,0.006019,91.95,0.616306,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3671-SHRSP,Month-to-month,Fiber optic,0.009689,80.6,0.61606,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3737-GCSPV,Month-to-month,Fiber optic,0.007062,96.2,0.615448,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6987-XQSJT,Month-to-month,Fiber optic,0.016626,79.5,0.615384,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1028-FFNJK,Month-to-month,Fiber optic,0.01173,101.5,0.615254,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0749-IRGQE,Month-to-month,DSL,0.005569,45.3,0.615109,장기 약정(1~2년) 전환 유도
7460-ITWWP,Month-to-month,Fiber optic,0.019851,86.1,0.614885,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0378-TOVMS,Month-to-month,Fiber optic,0.019278,85.8,0.614844,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0596-BQCEQ,Month-to-month,Fiber optic,0.012412,100.15,0.614583,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5981-ITEMU,Month-to-month,Fiber optic,0.02478,97.1,0.614511,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0225-ZORZP,Month-to-month,Fiber optic,0.01367,84.3,0.61448,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5226-NOZFC,Month-to-month,Fiber optic,0.013377,85.75,0.613751,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1501-SGHBW,Month-to-month,DSL,0.008631,45.85,0.613328,장기 약정(1~2년) 전환 유도
8718-PTMEZ,Month-to-month,DSL,0.00429,31.05,0.613246,장기 약정(1~2년) 전환 유도
6022-UGGSO,Month-to-month,Fiber optic,0.010714,74.4,0.612982,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4223-WOZCM,Month-to-month,DSL,0.004207,49.95,0.612687,장기 약정(1~2년) 전환 유도
6876-ADESB,Month-to-month,DSL,0.009134,48.95,0.61255,장기 약정(1~2년) 전환 유도
1658-TJVOA,Month-to-month,Fiber optic,0.011269,74.1,0.612394,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2203-GHNWN,Month-to-month,Fiber optic,0.01296,79.65,0.612203,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4647-MUZON,Month-to-month,Fiber optic,0.01271,95.95,0.612047,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9940-HPQPG,Month-to-month,Fiber optic,0.01383,91.75,0.611952,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
8919-FYFQZ,Month-to-month,DSL,0.00202,30.35,0.611788,장기 약정(1~2년) 전환 유도
7783-YKGDV,Month-to-month,Fiber optic,0.015102,99.7,0.611118,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2504-DSHIH,Month-to-month,Fiber optic,0.008731,86.8,0.610067,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0388-EOPEX,Month-to-month,Fiber optic,0.009274,74.4,0.609917,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7176-WIONM,Month-to-month,DSL,0.00736,49.85,0.609904,장기 약정(1~2년) 전환 유도
7284-BUYEC,Month-to-month,DSL,0.012308,50.95,0.609833,장기 약정(1~2년) 전환 유도
9415-DPEWS,Month-to-month,Fiber optic,0.012248,88.35,0.609396,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6030-REHUX,Month-to-month,Fiber optic,0.011543,110.85,0.609375,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6542-LWGXJ,Month-to-month,DSL,0.005341,25.0,0.609338,장기 약정(1~2년) 전환 유도
7377-DMMRI,Month-to-month,DSL,0.006598,47.8,0.609245,장기 약정(1~2년) 전환 유도
4030-VPZBD,Month-to-month,DSL,0.006347,30.9,0.60912,장기 약정(1~2년) 전환 유도
8614-VGMMV,Month-to-month,DSL,0.00612,49.1,0.608772,장기 약정(1~2년) 전환 유도
6413-XKKPU,Month-to-month,Fiber optic,0.011227,89.4,0.608407,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6982-SSHFK,Month-to-month,DSL,0.010932,44.4,0.608026,장기 약정(1~2년) 전환 유도
9574-RKJIF,Month-to-month,Fiber optic,0.005362,94.4,0.608015,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9133-AYJZG,Month-to-month,Fiber optic,0.005643,98.7,0.607679,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3312-UUMZW,Month-to-month,Fiber optic,0.010195,98.85,0.607597,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2187-LZGPL,Month-to-month,DSL,0.003548,40.1,0.607531,장기 약정(1~2년) 전환 유도
4146-SVFUD,Month-to-month,DSL,0.009184,44.6,0.607411,장기 약정(1~2년) 전환 유도
3768-NLUBH,Month-to-month,Fiber optic,0.009588,100.6,0.607374,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7851-FLGGQ,Month-to-month,DSL,0.005588,44.65,0.606988,장기 약정(1~2년) 전환 유도
3798-EPWRR,Month-to-month,DSL,0.004469,43.95,0.60682,장기 약정(1~2년) 전환 유도
9601-BRXPO,Month-to-month,Fiber optic,0.008056,104.95,0.606576,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5175-AOBHI,Month-to-month,DSL,0.007853,46.0,0.606019,장기 약정(1~2년) 전환 유도
8685-WHQPW,Month-to-month,Fiber optic,0.008058,74.4,0.605803,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5119-KEPFY,Month-to-month,Fiber optic,0.006696,95.0,0.605785,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4124-MMETB,Month-to-month,Fiber optic,0.008455,94.65,0.605717,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5536-RTPWK,Month-to-month,Fiber optic,0.008089,99.05,0.605592,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2141-RRYGO,Month-to-month,DSL,0.010326,68.65,0.605393,장기 약정(1~2년) 전환 유도
2739-CACDQ,Month-to-month,Fiber optic,0.006736,82.65,0.605157,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4678-DVQEO,Month-to-month,DSL,0.004662,52.2,0.604721,장기 약정(1~2년) 전환 유도
0093-XWZFY,Month-to-month,Fiber optic,0.026745,104.5,0.604541,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4658-HCOHW,Month-to-month,Fiber optic,0.016178,102.8,0.604055,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6128-AQBMT,Month-to-month,DSL,0.004185,53.95,0.603797,장기 약정(1~2년) 전환 유도
8020-BWHYL,Month-to-month,Fiber optic,0.012528,75.3,0.603517,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2080-GKCWQ,Month-to-month,Fiber optic,0.010454,74.95,0.603506,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9898-KZQDZ,Month-to-month,Fiber optic,0.009351,94.55,0.60312,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9540-JYROE,Month-to-month,Fiber optic,0.006866,70.1,0.602852,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0439-IFYUN,Month-to-month,Fiber optic,0.013408,74.7,0.602548,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9796-BPKIW,Month-to-month,Fiber optic,0.007189,69.95,0.602535,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6366-ZGQGL,Month-to-month,DSL,0.00363,24.8,0.602415,장기 약정(1~2년) 전환 유도
5271-DBYSJ,Month-to-month,Fiber optic,0.004043,79.15,0.602219,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0611-DFXKO,Month-to-month,Fiber optic,0.018281,89.0,0.602126,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4587-NUKOX,Month-to-month,Fiber optic,0.00755,79.1,0.601677,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1260-TTRXI,Month-to-month,DSL,0.016396,54.3,0.601553,장기 약정(1~2년) 전환 유도
2101-RANCD,Month-to-month,Fiber optic,0.005301,73.1,0.601503,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1777-JYQPJ,Month-to-month,DSL,0.00332,24.3,0.601398,장기 약정(1~2년) 전환 유도
9281-PKKZE,Month-to-month,DSL,0.00569,43.95,0.601277,장기 약정(1~2년) 전환 유도
2979-SXESE,Month-to-month,Fiber optic,0.010309,94.4,0.601255,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6243-OZGFH,Month-to-month,DSL,0.005472,44.95,0.600513,장기 약정(1~2년) 전환 유도
6204-IEUXJ,Month-to-month,Fiber optic,0.006266,80.1,0.600366,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3001-CBHLQ,Month-to-month,Fiber optic,0.017747,104.9,0.599494,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6339-DKLMK,Month-to-month,DSL,0.004118,31.65,0.599422,장기 약정(1~2년) 전환 유도
4361-JEIVL,Month-to-month,DSL,0.006458,44.4,0.599079,장기 약정(1~2년) 전환 유도
5373-SFODM,Month-to-month,Fiber optic,0.016932,85.25,0.598058,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9058-MJLZC,Month-to-month,Fiber optic,0.016082,94.6,0.597754,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9600-UDOPK,Month-to-month,Fiber optic,0.006755,94.05,0.597337,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6034-YMTOB,Month-to-month,Fiber optic,0.009014,75.65,0.597064,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4727-MCYZG,Month-to-month,DSL,0.004985,55.55,0.596567,장기 약정(1~2년) 전환 유도
4971-PUYQO,Month-to-month,Fiber optic,0.018154,94.55,0.596339,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
3597-MVHJT,Month-to-month,Fiber optic,0.019325,95.6,0.596339,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
1104-TNLZA,Month-to-month,Fiber optic,0.031035,105.8,0.596233,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5392-AKEMH,Month-to-month,DSL,0.006216,45.05,0.596172,장기 약정(1~2년) 전환 유도
7714-YXSMB,Month-to-month,Fiber optic,0.011353,100.5,0.596167,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
7054-LGEQW,Month-to-month,DSL,0.00478,45.95,0.595487,장기 약정(1~2년) 전환 유도
8993-IZEUX,Month-to-month,Fiber optic,0.018002,69.15,0.59523,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
2344-JMOGN,Month-to-month,Fiber optic,0.021214,94.85,0.595203,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6900-PXRMS,Month-to-month,Fiber optic,0.011213,105.75,0.595059,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0581-BXBUB,Month-to-month,Fiber optic,0.010295,72.75,0.594971,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4911-BANWH,Month-to-month,Fiber optic,0.01057,86.55,0.594828,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4412-YLTKF,Month-to-month,Fiber optic,0.010619,78.05,0.594588,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0374-AACSZ,Month-to-month,DSL,0.009727,50.15,0.594352,장기 약정(1~2년) 전환 유도
9050-QLROH,Month-to-month,Fiber optic,0.048136,90.7,0.594316,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9667-EQRXU,Month-to-month,DSL,0.007928,40.3,0.593939,장기 약정(1~2년) 전환 유도
9214-EKVXR,Month-to-month,DSL,0.003334,44.0,0.593765,장기 약정(1~2년) 전환 유도
8260-NGFNY,Month-to-month,DSL,0.003829,25.2,0.593707,장기 약정(1~2년) 전환 유도
8286-AFUYI,Month-to-month,DSL,0.006986,47.95,0.593702,장기 약정(1~2년) 전환 유도
1794-HBQTJ,Month-to-month,DSL,0.010013,48.6,0.593386,장기 약정(1~2년) 전환 유도
7963-GQRMY,Month-to-month,DSL,0.0082,44.3,0.593354,장기 약정(1~2년) 전환 유도
0148-DCDOS,Month-to-month,Fiber optic,0.028595,94.7,0.593007,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0447-RXSGD,Month-to-month,Fiber optic,0.011276,99.65,0.592899,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
0654-HMSHN,Month-to-month,Fiber optic,0.022081,104.4,0.592494,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5419-KLXBN,Month-to-month,Fiber optic,0.006999,89.15,0.592253,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
4282-ACRXS,Month-to-month,DSL,0.003167,24.85,0.592139,장기 약정(1~2년) 전환 유도
3716-UVSPD,Month-to-month,DSL,0.00457,49.3,0.592029,장기 약정(1~2년) 전환 유도
9244-ZVAPM,Month-to-month,DSL,0.004009,45.6,0.591951,장기 약정(1~2년) 전환 유도
3804-RVTGV,Month-to-month,Fiber optic,0.00613,103.85,0.591927,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
6652-YFFJO,Month-to-month,DSL,0.010492,64.9,0.591639,장기 약정(1~2년) 전환 유도
5760-FXFVO,Month-to-month,Fiber optic,0.01044,78.95,0.591579,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
5858-EAFCZ,Month-to-month,DSL,0.004589,44.45,0.591551,장기 약정(1~2년) 전환 유도
9866-QEVEE,Month-to-month,Fiber optic,0.010652,86.0,0.591354,장기 약정(1~2년) 전환 유도 및 결합 쿠폰 제공
9693-XMUOB,Month-to-month,DSL,0.003912,50.25,0.590879,장기 약정(1~2년) 전환 유도
4958-GZWIY,Month-to-month,DSL,0.011077,48.7,0.589922,장기 약정(1~2년) 전환 유도
3085-QUOZK,Month-to-month,DSL,0.00462,43.95,0.589797,장기 약정(1~2년) 전환 유도
