"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US94558","ZCTA5 94558","24521","749","3.2","0.7","2.1","0.7","4.3","1.0","5.1","1.3","6.8","1.5","11.0","1.4","12.3","1.6","16.8","1.8","12.6","1.5","25.9","2.2","113269","8498","161753","8444","35.5","(X)","(X)","(X)","(X)","(X)","16438","693","1.2","0.5","1.6","1.0","2.1","0.9","3.5","1.4","5.1","1.5","9.4","1.5","10.8","1.8","18.8","2.3","16.2","2.1","31.3","2.6","143289","6849","183128","8921","(X)","(X)","36.1","(X)","(X)","(X)","12874","689","0.9","0.5","1.3","1.0","1.2","0.7","2.2","1.2","3.3","1.4","8.9","1.7","10.4","1.9","19.0","2.6","17.1","2.1","35.6","2.9","159815","11261","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8083","701","7.9","2.1","4.0","1.5","9.5","2.4","8.7","2.5","10.5","3.1","14.3","2.7","14.2","3.0","13.2","2.8","7.7","1.9","10.1","2.6","65713","5751","107934","15448","(X)","(X)","(X)","(X)","33.3","(X)",
"860Z200US94559","ZCTA5 94559","10651","655","2.9","1.2","1.5","0.6","3.7","1.6","4.6","1.7","7.7","1.7","15.8","3.3","12.0","2.2","18.9","3.0","13.2","2.4","19.7","2.8","105188","11298","146152","11712","36.2","(X)","(X)","(X)","(X)","(X)","6401","438","1.5","0.8","0.4","0.5","2.6","2.1","3.6","1.8","5.6","2.2","14.6","4.2","13.1","3.1","17.8","3.8","17.2","3.4","23.7","3.6","119505","14811","166195","16876","(X)","(X)","40.4","(X)","(X)","(X)","4726","406","1.0","0.7","0.0","0.9","2.6","2.7","1.8","1.7","4.3","2.0","13.2","3.9","9.6","3.0","15.8","4.1","20.8","4.6","30.8","4.4","154567","11974","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4250","451","5.1","2.8","3.8","1.5","5.6","2.3","8.6","3.7","10.9","3.1","17.9","5.0","9.1","3.2","20.0","5.2","7.5","2.5","11.5","3.4","72802","12277","109342","15684","(X)","(X)","(X)","(X)","29.4","(X)",
"860Z200US94560","ZCTA5 94560","15252","453","1.9","0.8","0.8","0.6","2.2","0.8","2.3","0.8","4.4","1.6","8.1","1.7","7.1","1.3","17.9","2.4","12.2","2.3","43.1","2.9","169064","9066","218577","11341","37.5","(X)","(X)","(X)","(X)","(X)","12151","391","1.2","0.7","0.0","0.3","1.5","0.8","1.6","0.8","4.6","1.9","6.3","1.7","7.1","1.4","19.1","2.7","10.7","2.2","48.0","3.3","189719","15698","234346","12015","(X)","(X)","37.4","(X)","(X)","(X)","9633","508","1.1","0.7","0.0","0.4","1.1","0.6","0.8","0.5","2.0","1.1","5.9","1.8","5.7","1.5","18.3","3.1","12.0","2.7","53.0","3.6","213298","12192","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3101","395","5.6","3.6","3.9","2.7","6.1","3.3","5.4","2.9","6.4","2.7","16.6","4.8","7.8","3.2","13.8","3.6","13.9","4.9","20.4","4.9","96058","14808","127710","14605","(X)","(X)","(X)","(X)","34.2","(X)",
"860Z200US94561","ZCTA5 94561","14105","651","3.1","1.6","1.9","1.1","2.6","1.1","6.3","2.3","3.8","1.6","8.6","2.3","7.3","1.8","23.4","3.3","18.7","3.1","24.3","3.5","134678","11614","147626","8047","40.6","(X)","(X)","(X)","(X)","(X)","11299","547","1.5","1.2","0.5","0.5","1.0","0.5","5.3","2.3","3.6","1.8","9.5","3.3","8.6","2.2","22.9","3.5","22.4","4.2","24.9","3.6","143250","10954","157375","8598","(X)","(X)","39.6","(X)","(X)","(X)","8759","546","0.6","0.8","0.1","0.1","0.6","0.5","4.4","2.4","2.1","1.1","5.4","2.2","7.5","2.2","25.2","4.2","25.7","5.2","28.4","4.2","159408","10061","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2806","587","9.5","5.6","7.6","5.1","9.7","4.9","10.6","7.8","5.5","3.6","14.8","6.6","5.0","5.1","13.7","6.8","17.6","9.7","6.1","3.4","56962","22277","84057","13673","(X)","(X)","(X)","(X)","33.6","(X)",
"860Z200US94562","ZCTA5 94562","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US94563","ZCTA5 94563","7218","303","2.2","1.5","0.5","0.5","3.3","2.5","1.4","0.9","2.6","1.3","5.4","1.8","4.1","1.7","9.9","2.6","8.2","2.1","62.4","4.3","250,000+","***","377388","52401","31.2","(X)","(X)","(X)","(X)","(X)","5366","210","0.5","0.7","0.0","0.8","0.6","0.7","1.2","0.9","1.9","1.5","4.5","2.1","3.3","1.7","10.1","3.3","7.4","2.3","70.6","4.4","250,000+","***","396249","25252","(X)","(X)","27.8","(X)","(X)","(X)","4782","226","0.5","0.7","0.0","0.9","0.6","0.8","1.0","0.9","0.7","0.9","3.4","2.0","3.5","1.9","9.4","3.5","7.9","2.5","73.0","4.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1852","335","7.0","5.5","1.9","1.9","11.0","9.5","2.2","2.2","4.7","2.7","9.3","4.5","7.3","4.3","9.5","5.1","12.0","5.5","34.9","11.1","140556","59672","312766","202753","(X)","(X)","(X)","(X)","39.5","(X)",
"860Z200US94564","ZCTA5 94564","6588","322","3.9","1.6","0.9","0.6","3.8","2.6","3.4","1.6","6.2","1.9","7.7","2.3","9.8","3.1","25.8","5.2","15.9","3.3","22.6","3.6","127717","13982","142210","8700","40.0","(X)","(X)","(X)","(X)","(X)","4855","306","3.3","1.4","0.7","0.6","0.5","0.5","2.5","1.4","5.9","2.4","6.0","2.5","9.0","3.1","27.5","6.1","16.8","3.9","27.7","5.1","141755","12313","158871","10386","(X)","(X)","42.3","(X)","(X)","(X)","3426","323","3.3","1.7","1.0","0.9","0.2","0.5","2.7","1.9","3.5","2.1","4.1","2.1","8.8","3.7","24.1","5.5","20.3","5.0","32.0","5.5","152198","8811","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1733","266","5.6","4.1","1.3","1.6","13.7","9.2","6.2","4.7","10.2","5.2","16.7","6.3","9.6","4.9","22.3","9.2","9.4","5.6","5.0","3.5","62188","34370","85870","13945","(X)","(X)","(X)","(X)","31.1","(X)",
"860Z200US94565","ZCTA5 94565","30537","736","4.3","0.8","3.2","1.1","4.8","1.1","4.2","1.0","7.7","1.2","14.2","1.8","14.0","1.7","19.7","2.1","13.0","1.7","15.0","1.7","95556","5547","116861","3569","48.8","(X)","(X)","(X)","(X)","(X)","23695","717","3.2","0.7","1.7","0.7","4.0","1.1","3.3","1.0","7.0","1.3","15.1","2.1","14.6","2.2","19.6","2.3","14.7","2.0","16.8","2.1","102251","5330","124028","3438","(X)","(X)","51.7","(X)","(X)","(X)","16170","709","2.3","0.7","1.4","0.7","2.1","0.8","2.0","0.9","5.3","1.3","13.1","2.6","14.8","2.7","20.2","2.9","17.1","2.7","21.9","2.9","124148","5432","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6842","660","9.5","3.2","8.9","4.3","9.2","2.9","9.4","3.2","11.6","3.6","14.1","3.4","13.2","3.4","14.8","3.0","4.8","1.9","4.6","2.3","52548","11027","71512","7244","(X)","(X)","(X)","(X)","33.4","(X)",
"860Z200US94566","ZCTA5 94566","15921","535","2.1","0.8","1.4","0.9","1.7","0.9","3.5","1.0","3.9","1.0","6.9","1.5","7.3","1.7","13.6","2.2","11.4","1.8","48.2","2.8","191155","12471","252646","15453","32.7","(X)","(X)","(X)","(X)","(X)","12167","455","0.6","0.4","0.4","0.4","0.8","0.5","1.3","0.9","2.0","0.8","5.2","1.7","6.8","2.0","11.1","2.2","12.6","2.3","59.2","3.2","233425","14837","293134","17668","(X)","(X)","34.8","(X)","(X)","(X)","10500","437","0.6","0.5","0.3","0.4","0.9","0.6","1.5","1.0","1.7","0.8","3.5","1.4","4.1","1.4","9.8","2.0","12.0","2.4","65.6","3.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3754","457","7.0","3.2","4.8","3.5","4.6","3.3","10.6","3.7","10.7","3.5","13.5","4.1","8.6","3.9","20.9","4.8","7.7","3.6","11.6","3.4","69280","19199","113121","17614","(X)","(X)","(X)","(X)","24.7","(X)",
"860Z200US94567","ZCTA5 94567","228","66","1.3","2.0","0.4","1.4","0.9","1.4","20.6","19.0","10.5","6.8","11.0","11.1","11.8","6.5","15.4","9.5","9.6","6.1","18.4","10.9","80833","44098","113871","30059","36.4","(X)","(X)","(X)","(X)","(X)","156","63","0.0","23.5","0.0","23.5","0.0","23.5","26.3","24.9","8.3","9.1","18.6","17.7","13.5","9.2","10.3","8.8","5.1","5.1","17.9","14.0","71667","20799","99504","28962","(X)","(X)","39.7","(X)","(X)","(X)","136","59","0.0","26.3","0.0","26.3","0.0","26.3","27.2","26.4","7.4","10.6","15.4","17.8","14.7","10.4","8.8","9.1","5.9","5.9","20.6","15.9","76250","32182","N","N","(X)","(X)","(X)","(X)","(X)","(X)","72","31","4.2","6.6","1.4","4.3","2.8","4.6","8.3","9.2","15.3","11.2","5.6","6.6","8.3","8.1","20.8","20.0","13.9","14.5","19.4","18.3","115750","45249","136740","62242","(X)","(X)","(X)","(X)","29.2","(X)",
"860Z200US94568","ZCTA5 94568","24165","676","2.4","0.9","2.1","1.3","1.6","0.6","1.3","0.5","2.4","0.9","5.1","1.1","7.6","1.5","13.0","1.8","10.8","1.6","53.7","2.7","214385","9481","242795","10251","30.4","(X)","(X)","(X)","(X)","(X)","18795","605","1.0","0.6","1.5","1.4","1.3","0.6","1.1","0.6","1.8","1.0","3.7","0.9","7.5","1.7","10.7","1.9","9.5","1.6","61.8","3.0","242031","11227","268098","11683","(X)","(X)","31.5","(X)","(X)","(X)","16089","634","0.7","0.5","0.3","0.3","0.8","0.5","0.7","0.5","1.3","0.9","3.3","1.0","5.4","1.3","9.0","2.0","9.8","1.7","68.6","3.1","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5370","548","7.4","3.7","4.2","2.7","3.5","2.1","2.2","1.2","4.6","2.7","9.7","3.8","11.5","4.2","20.3","4.9","13.3","3.9","23.3","5.2","113952","9886","146380","15722","(X)","(X)","(X)","(X)","25.4","(X)",
"860Z200US94569","ZCTA5 94569","210","138","0.0","18.2","0.0","18.2","0.0","18.2","40.5","39.7","31.9","32.5","8.6","16.6","14.3","25.2","4.8","8.1","0.0","18.2","0.0","18.2","38929","20037","47451","16724","30.5","(X)","(X)","(X)","(X)","(X)","75","55","0.0","39.2","0.0","39.2","0.0","39.2","0.0","39.2","46.7","53.3","0.0","39.2","53.3","53.3","0.0","39.2","0.0","39.2","0.0","39.2","-","**","61299","27305","(X)","(X)","46.7","(X)","(X)","(X)","40","51","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","100.0","53.6","0.0","53.6","0.0","53.6","0.0","53.6","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","135","130","0.0","26.5","0.0","26.5","0.0","26.5","63.0","48.9","23.7","37.5","13.3","30.8","0.0","26.5","0.0","26.5","0.0","26.5","0.0","26.5","29780","18285","38014","13721","(X)","(X)","(X)","(X)","21.5","(X)",
"860Z200US94571","ZCTA5 94571","5219","367","6.4","3.8","1.7","1.5","3.6","1.8","4.9","2.6","10.1","5.1","15.8","5.4","16.4","5.0","19.5","4.5","13.2","5.0","8.5","2.9","87740","11395","101886","10501","35.1","(X)","(X)","(X)","(X)","(X)","2862","406","1.6","1.6","0.0","1.5","1.3","1.3","2.2","2.5","6.1","4.1","16.9","7.5","17.1","5.6","22.9","6.4","17.3","7.7","14.6","5.4","109054","18100","127713","14334","(X)","(X)","41.1","(X)","(X)","(X)","2342","378","2.0","1.9","0.0","1.8","1.6","1.6","1.1","1.7","7.0","4.8","14.8","6.6","15.2","5.4","20.8","6.0","21.1","8.7","16.4","6.2","113958","18088","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2357","459","12.2","7.6","3.7","3.3","6.3","3.6","8.3","5.1","14.8","9.4","14.4","6.5","16.5","9.6","14.4","8.1","8.3","5.0","1.0","1.5","54287","10198","69800","10800","(X)","(X)","(X)","(X)","27.8","(X)",
"860Z200US94572","ZCTA5 94572","3015","295","3.3","2.5","1.1","1.1","4.1","3.0","6.0","4.1","10.2","4.6","13.9","5.3","15.2","5.8","14.8","4.1","14.7","4.6","16.7","5.5","91484","17943","118646","15039","46.6","(X)","(X)","(X)","(X)","(X)","2340","322","2.5","2.8","0.3","0.6","5.0","3.7","1.6","1.6","11.9","5.9","14.5","6.1","15.2","6.8","13.6","4.2","16.4","5.8","19.1","6.9","98690","24755","126956","18459","(X)","(X)","50.8","(X)","(X)","(X)","1311","241","0.0","3.2","0.0","3.2","3.6","3.9","2.8","2.8","13.7","9.8","16.4","8.2","3.4","2.7","16.6","6.4","16.2","8.3","27.4","10.8","127634","41465","N","N","(X)","(X)","(X)","(X)","(X)","(X)","675","203","6.2","5.9","4.1","4.9","3.0","4.3","21.2","14.8","3.7","4.4","11.7","10.0","15.4","9.6","21.9","10.9","6.7","5.7","6.1","5.2","75048","27777","83855","15124","(X)","(X)","(X)","(X)","29.8","(X)",
"860Z200US94573","ZCTA5 94573","72","54","0.0","40.0","0.0","40.0","0.0","40.0","16.7","25.0","0.0","40.0","23.6","35.9","0.0","40.0","0.0","40.0","0.0","40.0","59.7","40.5","250,000+","***","308790","195221","59.7","(X)","(X)","(X)","(X)","(X)","12","20","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","100.0","97.9","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","12","20","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","0.0","97.9","100.0","97.9","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","60","57","0.0","43.8","0.0","43.8","0.0","43.8","20.0","33.1","0.0","43.8","28.3","47.6","0.0","43.8","0.0","43.8","0.0","43.8","51.7","51.7","250,000+","***","295100","262472","(X)","(X)","(X)","(X)","51.7","(X)",
"860Z200US94574","ZCTA5 94574","3220","195","3.4","1.6","1.7","1.7","1.4","1.1","2.7","1.5","7.9","3.9","13.0","3.4","5.6","2.3","18.2","4.2","11.7","3.9","34.4","6.5","139474","18121","252181","53237","42.9","(X)","(X)","(X)","(X)","(X)","2200","213","2.0","2.0","1.9","2.5","0.9","1.3","1.0","1.1","7.8","5.1","11.5","4.1","4.5","1.8","12.3","4.1","13.5","5.3","44.5","8.2","172031","39244","303211","69600","(X)","(X)","45.8","(X)","(X)","(X)","1758","220","2.0","2.4","1.6","2.9","1.1","1.7","0.0","2.4","4.2","2.8","6.9","3.2","5.1","2.2","11.8","4.1","13.3","5.6","54.0","8.9","224714","66751","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1020","172","6.6","3.2","1.2","1.3","2.5","2.0","6.4","3.8","8.1","5.1","16.9","7.2","8.1","4.9","32.7","9.2","6.7","3.5","10.8","4.6","100714","34394","137377","34294","(X)","(X)","(X)","(X)","33.7","(X)",
"860Z200US94575","ZCTA5 94575","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US94576","ZCTA5 94576","51","45","0.0","47.5","0.0","47.5","0.0","47.5","0.0","47.5","0.0","47.5","19.6","30.8","17.6","28.5","0.0","47.5","47.1","43.7","15.7","24.4","170677","125622","155365","57429","15.7","(X)","(X)","(X)","(X)","(X)","34","37","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","29.4","49.6","0.0","58.2","0.0","58.2","70.6","49.6","0.0","58.2","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","34","37","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","29.4","49.6","0.0","58.2","0.0","58.2","70.6","49.6","0.0","58.2","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17","21","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","52.9","52.9","0.0","82.3","0.0","82.3","47.1","52.9","-","**","N","N","(X)","(X)","(X)","(X)","47.1","(X)",
"860Z200US94577","ZCTA5 94577","16555","583","3.1","1.0","3.6","1.4","5.2","1.6","5.2","1.3","7.3","1.5","9.7","1.7","10.8","2.0","19.5","2.4","12.1","1.6","23.6","2.8","108772","7591","142615","8147","38.7","(X)","(X)","(X)","(X)","(X)","10937","529","1.2","0.5","1.5","0.8","2.5","1.7","2.7","1.3","7.4","1.8","10.6","2.5","10.8","2.5","19.5","3.0","15.1","2.3","28.7","3.2","130320","9123","166041","11984","(X)","(X)","38.6","(X)","(X)","(X)","7654","506","0.9","0.5","1.5","0.9","1.1","0.7","2.5","1.5","7.6","2.1","5.4","1.7","8.4","2.2","20.1","3.6","16.8","2.9","35.7","3.8","158462","11622","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5618","516","7.0","2.9","7.6","3.7","11.8","3.9","10.2","2.7","7.9","2.1","9.9","2.5","10.2","2.8","19.3","4.6","6.6","2.4","9.5","3.9","63843","13370","87241","10121","(X)","(X)","(X)","(X)","36.1","(X)",
"860Z200US94578","ZCTA5 94578","13904","738","5.9","2.1","2.2","1.0","6.7","1.9","3.7","1.2","8.7","2.3","12.4","2.4","14.5","3.0","21.6","3.1","10.1","2.2","14.2","2.1","94084","7600","113635","6421","35.4","(X)","(X)","(X)","(X)","(X)","9246","600","4.7","2.1","1.3","0.9","4.3","1.7","3.2","1.2","7.5","2.5","12.3","3.0","16.2","4.0","22.5","3.6","11.2","2.6","16.8","2.9","100811","7604","124803","8412","(X)","(X)","39.3","(X)","(X)","(X)","5612","554","0.5","0.5","0.1","0.2","2.1","1.5","2.6","1.5","6.8","2.3","12.1","4.0","11.1","3.7","26.7","5.2","14.8","3.7","23.1","4.4","130316","19427","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4658","557","10.9","4.7","4.5","2.6","12.6","5.5","5.8","2.8","9.1","4.1","14.7","5.3","15.1","4.7","14.4","4.7","5.9","3.2","7.1","3.1","62232","9131","76681","8755","(X)","(X)","(X)","(X)","22.2","(X)",
"860Z200US94579","ZCTA5 94579","6628","451","3.6","1.9","5.5","3.6","4.3","2.0","3.1","1.5","8.1","5.1","12.4","4.1","13.8","3.9","18.8","4.3","13.8","3.6","16.6","4.0","99040","13179","121995","12440","38.8","(X)","(X)","(X)","(X)","(X)","4771","427","1.3","1.6","0.4","0.6","3.7","1.9","2.6","1.7","8.3","6.0","13.9","4.8","14.0","4.1","19.2","5.2","16.2","4.6","20.4","5.2","107419","12513","138522","14240","(X)","(X)","43.2","(X)","(X)","(X)","3804","416","0.0","1.1","0.0","1.1","3.6","2.1","2.0","1.6","10.1","7.4","12.8","5.4","12.6","5.0","18.8","6.1","18.7","5.7","21.3","5.9","113904","11192","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1857","386","9.4","5.8","19.8","11.4","6.6","5.4","4.9","3.9","6.7","4.3","12.5","6.8","13.6","6.9","15.8","7.7","4.3","3.5","6.5","4.8","52380","22482","70565","15294","(X)","(X)","(X)","(X)","26.2","(X)",
"860Z200US94580","ZCTA5 94580","8992","484","4.4","1.5","1.0","0.6","5.5","2.8","3.4","1.2","6.1","1.9","10.3","2.2","14.3","2.5","21.9","3.1","10.5","2.3","22.6","3.2","110729","6676","134859","9157","46.0","(X)","(X)","(X)","(X)","(X)","7141","386","2.8","1.6","0.7","0.9","2.7","1.1","3.0","1.5","6.0","2.4","8.0","2.1","16.4","3.3","22.4","3.5","14.4","3.5","23.4","3.8","115307","7791","144134","9343","(X)","(X)","44.1","(X)","(X)","(X)","4919","372","1.6","1.1","0.1","0.2","3.4","1.6","1.5","1.0","5.1","3.0","6.1","2.1","14.7","4.1","23.2","4.4","15.7","3.5","28.6","5.4","134926","16521","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1851","383","10.5","6.1","3.9","2.6","16.3","11.4","7.7","4.3","8.4","4.2","19.2","7.4","7.0","3.1","18.5","6.7","3.6","2.6","4.9","3.1","58199","16967","69369","10967","(X)","(X)","(X)","(X)","46.8","(X)",
"860Z200US94582","ZCTA5 94582","16466","556","3.6","1.5","1.5","0.8","1.5","0.5","1.3","0.7","2.5","1.1","5.2","2.0","7.8","2.1","11.7","2.3","11.8","2.4","53.2","3.5","214677","15912","256371","13782","31.7","(X)","(X)","(X)","(X)","(X)","13126","507","2.4","1.3","0.8","0.6","0.8","0.5","0.8","0.6","0.4","0.4","3.3","1.7","6.7","2.3","10.2","2.6","11.2","2.2","63.4","3.9","250,000+","***","290857","15965","(X)","(X)","33.4","(X)","(X)","(X)","11436","501","0.8","0.5","0.4","0.5","0.6","0.5","0.8","0.7","0.5","0.5","2.4","1.5","5.3","1.9","8.4","2.3","10.5","2.5","70.3","3.7","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3340","581","8.0","5.4","4.4","2.9","4.0","1.9","3.2","1.9","10.5","4.8","14.2","6.9","13.9","5.7","16.0","6.6","14.0","7.8","11.8","4.6","88803","17986","115269","21616","(X)","(X)","(X)","(X)","24.2","(X)",
"860Z200US94583","ZCTA5 94583","13890","472","1.9","0.8","1.2","0.7","1.2","0.7","3.1","1.3","2.1","0.9","7.6","1.6","4.9","1.3","17.3","2.6","15.1","2.7","45.6","3.1","184898","9278","224766","11915","29.6","(X)","(X)","(X)","(X)","(X)","10965","558","1.1","0.8","0.6","0.6","0.5","0.5","2.9","1.5","0.9","0.6","5.7","1.5","4.7","1.4","15.4","2.9","16.1","2.8","51.9","3.5","208162","13813","243337","13250","(X)","(X)","29.1","(X)","(X)","(X)","9587","532","0.4","0.4","0.4","0.5","0.3","0.4","1.7","1.3","0.7","0.6","5.6","1.8","3.5","1.3","14.9","3.2","16.2","3.1","56.2","3.8","221222","8459","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2925","400","4.8","2.7","3.5","2.4","3.9","2.8","6.1","2.8","7.2","4.0","14.3","4.4","6.6","3.3","23.2","6.8","11.7","6.2","18.5","5.9","109049","15424","142226","30727","(X)","(X)","(X)","(X)","31.4","(X)",
"860Z200US94585","ZCTA5 94585","9643","460","4.5","2.2","3.5","2.2","4.9","1.9","6.1","2.8","8.9","2.7","12.7","3.1","11.7","2.6","20.9","3.2","13.5","2.9","13.3","2.3","94740","7536","111226","6300","40.1","(X)","(X)","(X)","(X)","(X)","6914","323","2.2","1.8","0.7","0.8","2.5","1.3","5.5","3.3","9.0","3.3","9.3","2.4","12.9","3.1","27.2","4.6","13.0","3.1","17.6","3.1","114943","9389","128724","7389","(X)","(X)","41.8","(X)","(X)","(X)","4459","406","1.0","0.9","0.4","0.5","1.1","0.8","1.4","0.9","4.8","2.3","8.0","2.5","13.3","3.9","30.6","5.4","15.2","4.0","24.3","4.5","127841","12456","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2729","449","10.2","5.7","10.5","7.1","11.0","5.8","8.0","4.2","10.4","4.9","21.1","8.1","7.5","4.1","11.8","5.3","7.1","4.2","2.2","2.5","49226","11543","62394","9708","(X)","(X)","(X)","(X)","35.3","(X)",
"860Z200US94586","ZCTA5 94586","319","70","1.6","1.8","0.0","12.5","0.6","0.9","1.9","2.1","5.6","4.9","8.8","5.6","5.3","4.5","9.4","5.0","11.3","5.4","55.5","10.2","204931","38759","279055","55502","34.8","(X)","(X)","(X)","(X)","(X)","264","63","0.0","14.8","0.0","14.8","0.0","14.8","1.1","2.1","1.9","3.2","7.2","5.4","6.4","5.5","9.1","5.3","11.7","6.1","62.5","10.1","222292","25515","305747","56647","(X)","(X)","38.3","(X)","(X)","(X)","230","60","0.0","16.8","0.0","16.8","0.0","16.8","1.3","2.4","2.2","3.7","5.7","5.1","6.1","6.0","6.1","4.2","12.2","7.1","66.5","11.2","227308","55165","N","N","(X)","(X)","(X)","(X)","(X)","(X)","55","27","9.1","10.2","0.0","45.7","3.6","6.0","5.5","8.0","23.6","24.7","16.4","19.1","0.0","45.7","14.5","13.6","9.1","11.3","18.2","16.4","59375","52712","129264","62128","(X)","(X)","(X)","(X)","18.2","(X)",
