CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Area_Total_Households,Area_Median_Income,Area_Mean_Income,Area_Low_Income_Ratio,Area_High_Income_Ratio,Income_Charge_Ratio,Area_Income_Level
5049-GLYVG,1,United States,California,Badger,93603,"36.64545, -118.924982",36.64545,-118.924982,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,Yes,1,90,3618,Attitude of service provider,88.0,,48467.0,45.5,6.8,,
5883-GTGVD,1,United States,California,Biola,93606,"36.798882, -120.019511",36.798882,-120.019511,Male,No,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,1,76,3670,Attitude of service provider,253.0,43669.0,50164.0,28.5,6.3,0.02746570793927042,Low
4817-QRJSX,1,United States,California,Clovis,93612,"36.814539, -119.711868",36.814539,-119.711868,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Yes,1,95,2946,Attitude of support person,13905.0,66683.0,80569.0,24.6,26.8,0.014576428774950136,Low
2398-YPMUR,1,United States,California,Dinuba,93618,"36.523619, -119.386868",36.523619,-119.386868,Female,Yes,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,Yes,1,85,5101,Don't know,8476.0,61977.0,86325.0,29.3,31.5,0.013582458008616101,Low
9985-MWVIX,1,United States,California,Hume,93628,"36.807595, -118.901544",36.807595,-118.901544,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.150000000000006,Yes,1,97,5773,Attitude of support person,204.0,26274.0,28185.0,87.3,0.0,0.032039278374058004,Low
1265-XTECC,1,United States,California,Madera,93638,"37.004068, -119.930027",37.004068,-119.930027,Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.55,6581.9,Yes,1,86,5957,Attitude of service provider,12030.0,62374.0,81306.0,26.700000000000003,26.300000000000004,0.01857504729534742,Low
2237-ZFSMY,1,United States,California,Riverdale,93656,"36.452211, -119.94575",36.452211,-119.94575,Female,No,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,Yes,1,73,2767,Attitude of service provider,1690.0,72333.0,85738.0,8.7,28.900000000000002,0.015851685952469826,Medium
4871-JTKJF,1,United States,California,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.650000000000006,Yes,1,82,4741,Attitude of service provider,8880.0,61564.0,76537.0,25.4,25.0,0.013576115911896565,Low
1415-YFWLT,1,United States,California,Shaver Lake,93664,"37.223, -119.001021",37.223,-119.001021,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,1,85,3067,Attitude of support person,188.0,141786.0,130079.0,19.200000000000003,52.7,0.007557868901019847,Very High
6711-VTNRE,1,United States,California,Tranquillity,93668,"36.635661, -120.288644",36.635661,-120.288644,Female,No,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.55,3078.1,Yes,1,92,2558,Attitude of support person,258.0,59861.0,75685.0,7.0,30.3,0.017550659026745293,Low
3500-RMZLT,1,United States,California,Fresno,93702,"36.739385, -119.753649",36.739385,-119.753649,Female,Yes,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.3,1426.75,Yes,1,72,2933,Attitude of support person,12725.0,47229.0,59542.0,41.4,15.8,0.024468017531601344,Low
4548-SDBKE,1,United States,California,Fresno,93711,"36.833002, -119.82947",36.833002,-119.82947,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes,1,87,4109,Attitude of service provider,16246.0,104176.0,143873.0,16.0,51.6,0.00981416065120565,High
8066-POXGX,1,United States,California,Fresno,93720,"36.878709, -119.7645",36.878709,-119.7645,Female,No,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes,1,79,3104,Attitude of service provider,18631.0,105050.0,138364.0,12.1,53.5,0.004009519276534984,High
4143-OOBWZ,1,United States,California,Fresno,93726,"36.793601, -119.761131",36.793601,-119.761131,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes,1,100,3819,Attitude of service provider,14858.0,55771.0,69729.0,34.0,25.0,0.01749296229223073,Low
7854-EKTJL,1,United States,California,Salinas,93901,"36.64152, -121.622188",36.64152,-121.622188,Female,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,Yes,1,66,2843,Attitude of support person,10654.0,91233.0,112634.0,19.4,46.3,0.0025780145342145936,Medium
9102-IAYHT,1,United States,California,Salinas,93908,"36.624338, -121.615669",36.624338,-121.615669,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,Yes,1,94,3670,Attitude of support person,4385.0,156394.0,213175.0,6.0,73.9,0.006556517513459596,Very High
3422-LYEPQ,1,United States,California,Carmel By The Sea,93921,"36.554618, -121.922239",36.554618,-121.922239,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71,Yes,1,89,4207,Attitude of support person,1336.0,96923.0,142011.0,14.0,48.6,0.008790483167050132,High
2642-DTVCO,1,United States,California,Chualar,93925,"36.596271, -121.442274",36.596271,-121.442274,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,746.5,Yes,1,74,5095,Attitude of service provider,337.0,72604.0,95567.0,20.4,41.2,0.014057076745082915,Medium
4361-JEIVL,1,United States,California,Greenfield,93927,"36.248708, -121.386617",36.248708,-121.386617,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,44.4,Yes,1,82,4067,Attitude of service provider,4856.0,82500.0,98390.0,14.9,39.3,0.006458181818181818,Medium
1363-TXLSL,1,United States,California,San Lucas,93954,"36.125529, -120.864443",36.125529,-120.864443,Male,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,100,4962,Attitude of service provider,48.0,60417.0,69231.0,18.8,25.0,0.013962957445752024,Low
9507-EXLTT,1,United States,California,Seaside,93955,"36.625114, -121.823565",36.625114,-121.823565,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.349999999999994,Yes,1,77,3492,Attitude of support person,10579.0,85282.0,103772.0,18.7,38.7,0.011165310382026688,Medium
9846-GKXAS,1,United States,California,Burlingame,94010,"37.57028, -122.365778",37.57028,-122.365778,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Yes,1,70,2578,Attitude of support person,16317.0,196882.0,313565.0,9.2,71.8,0.005534279416096952,Very High
6017-PPLPX,1,United States,California,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202,Male,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.45,1470.95,Yes,1,87,4773,Attitude of support person,14101.0,122966.0,147620.0,15.8,57.400000000000006,0.006875071157881041,Very High
7136-RVDTZ,1,United States,California,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844,Male,Yes,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,Yes,1,97,5824,Attitude of service provider,2637.0,,431349.0,7.3999999999999995,84.9,,
4581-SSPWD,1,United States,California,Mountain View,94040,"37.380662, -122.086022",37.380662,-122.086022,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes,1,93,5475,Attitude of service provider,15754.0,187781.0,265418.0,8.7,73.0,0.004843940547765748,Very High
6927-WTFIV,1,United States,California,Redwood City,94061,"37.461251, -122.235414",37.461251,-122.235414,Male,Yes,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes,1,98,3684,Attitude of service provider,12805.0,146265.0,213697.0,6.3,64.5,0.005849656445492769,Very High
3398-ZOUAA,1,United States,California,Redwood City,94063,"37.499411, -122.196318",37.499411,-122.196318,Male,Yes,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,Yes,1,67,3853,Attitude of support person,11427.0,116760.0,162120.0,11.3,54.900000000000006,0.007101747173689619,High
0378-NHQXU,1,United States,California,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,Yes,1,68,4041,Deceased,21966.0,136733.0,177797.0,12.2,61.1,0.007745021318920817,Very High
4512-ZUIYL,1,United States,California,Sunnyvale,94089,"37.421633, -122.009613",37.421633,-122.009613,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,153.05000000000001,Yes,1,81,2928,Moved,9218.0,158304.0,211279.0,8.5,66.9,0.005306246209824136,Very High
7969-AULMZ,1,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,Female,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,Yes,1,89,4321,Moved,260.0,,157448.0,26.1,39.6,,
0568-ONFPC,1,United States,California,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119,Male,No,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135,Yes,1,83,2102,Moved,23225.0,135119.0,183335.0,13.8,61.599999999999994,0.002300194643240403,Very High
0733-VUNUW,1,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,Male,No,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,Yes,1,97,4126,Competitor had better devices,16856.0,204134.0,283394.0,9.099999999999998,73.6,0.003271380563747342,Very High
4550-EVXNY,1,United States,California,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.650000000000006,Yes,1,77,2418,Competitor offered higher download speeds,16956.0,151524.0,218157.0,20.7,62.1,0.005515957868060506,Very High
2968-SSGAA,1,United States,California,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,1,77,4001,Competitor offered more data,17567.0,167066.0,246854.0,11.900000000000002,70.6,0.007225886775286414,Very High
4844-JJWUY,1,United States,California,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781,Female,Yes,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86,Yes,1,82,5359,Competitor made better offer,18206.0,133358.0,202368.0,13.899999999999999,61.3,0.007738568364852503,Very High
6777-TGHTM,1,United States,California,San Francisco,94122,"37.760412, -122.484966",37.760412,-122.484966,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,1,90,5550,Competitor had better devices,22354.0,146250.0,191796.0,14.0,62.6,0.008775384615384615,Very High
3538-WZPHD,1,United States,California,San Francisco,94127,"37.736535, -122.45732",37.736535,-122.45732,Male,No,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes,1,76,2734,Competitor had better devices,7390.0,214167.0,313280.0,9.1,74.0,0.001658518819425962,Very High
4785-QRJHC,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129,Male,Yes,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,Yes,1,80,4011,Competitor offered higher download speeds,10533.0,112292.0,154718.0,21.1,54.1,0.006401168382431518,High
8610-WFCJF,1,United States,California,Palo Alto,94303,"37.45809, -122.115398",37.45809,-122.115398,Female,No,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes,1,69,5732,Competitor offered higher download speeds,14466.0,151609.0,230694.0,9.5,66.4,0.007566833103575645,Very High
4905-JEFDW,1,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337,Male,No,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,Yes,1,81,3119,Competitor offered higher download speeds,10640.0,210000.0,287065.0,11.0,73.2,0.002377142857142857,Very High
7881-INRLC,1,United States,California,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109,Male,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740,Yes,1,70,4898,Competitor offered more data,16414.0,174917.0,226610.0,11.1,70.5,0.006918710016750802,Very High
0117-LFRMW,1,United States,California,Angwin,94508,"38.542448, -122.419923",38.542448,-122.419923,Male,No,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,1,80,3627,Competitor offered more data,1034.0,116667.0,170900.0,13.899999999999999,65.1,0.004134845329013346,High
6172-FECYY,1,United States,California,Antioch,94509,"37.980057, -121.801599",37.980057,-121.801599,Male,No,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.8500000000004,Yes,1,85,4639,Competitor offered more data,23476.0,86196.0,109673.0,18.8,42.5,0.01176388695531115,Medium
1965-AKTSX,1,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.8499999999999,Yes,1,88,5203,Competitor made better offer,576.0,76511.0,100457.0,12.2,42.2,0.012382533230515873,Medium
4786-UKSNZ,1,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Yes,1,99,5418,Competitor made better offer,4511.0,168921.0,199111.0,7.300000000000001,74.0,0.0014349903209192462,Very High
7248-VZQLC,1,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504,Female,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,1,72,4661,Price too high,15938.0,125899.0,155361.0,10.0,61.99999999999999,0.008120795240629393,Very High
0011-IGKFF,1,United States,California,Martinez,94553,"38.014457, -122.115432",38.014457,-122.115432,Male,Yes,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.8499999999999,Yes,1,99,3714,Product dissatisfaction,19141.0,124130.0,151823.0,12.8,60.0,0.009473938612744703,Very High
4192-GORJT,1,United States,California,Fremont,94555,"37.555473, -122.080312",37.555473,-122.080312,Male,No,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes,1,77,4580,Service dissatisfaction,11847.0,219938.0,260767.0,5.5,78.4,0.005153270467131646,Very High
6496-SLWHQ,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,1,87,5960,Lack of self-service on Website,5614.0,215720.0,279373.0,9.100000000000001,75.9,0.005840904876692008,Very High
9912-GVSEQ,1,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.5500000000002,Yes,1,86,2591,Network reliability,24521.0,113269.0,161753.0,14.700000000000001,55.3,0.00994270276951328,High
5383-MMTWC,1,United States,California,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241,Female,Yes,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,Yes,1,91,4819,Limited range of services,14105.0,134678.0,147626.0,13.899999999999999,66.39999999999999,0.00748451862962028,Very High
7240-ETPTR,1,United States,California,Pope Valley,94567,"38.672708, -122.403219",38.672708,-122.403219,Female,No,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,1,97,4359,Lack of affordable download/upload speed,228.0,80833.0,113871.0,23.200000000000003,43.4,0.00723714324595153,Medium
2202-CUYXZ,1,United States,California,Dublin,94568,"37.713926, -121.928425",37.713926,-121.928425,Male,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,Yes,1,77,3086,Long distance charges,24165.0,214385.0,242795.0,7.3999999999999995,77.5,0.004749399444923852,Very High
5995-OIGLP,1,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821,Male,No,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,654.85,Yes,1,90,3043,Extra data charges,210.0,38929.0,47451.0,40.5,4.8,0.01746256004521051,Low
6261-RCVNS,1,United States,California,Rodeo,94572,"38.027218, -122.23463",38.027218,-122.23463,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,3160.55,Yes,1,71,2774,Price too high,3015.0,91484.0,118646.0,14.5,46.2,0.009693498316645534,Medium
7951-QKZPL,1,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283,Female,No,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes,1,77,5194,Product dissatisfaction,3220.0,139474.0,252181.0,9.2,64.3,0.0021079197556533834,Very High
3640-PHQXK,1,United States,California,Union City,94587,"37.59485, -122.051521",37.59485,-122.051521,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,1,85,2031,Service dissatisfaction,21240.0,133715.0,177461.0,12.1,62.8,0.008067905620162286,Very High
6877-LGWXO,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,Male,Yes,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,1,84,3521,Lack of self-service on Website,12465.0,191073.0,229181.0,7.6,75.4,0.0049331930728046345,Very High
8019-ENHXU,1,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,1,96,4624,Network reliability,16734.0,72359.0,100933.0,25.6,38.1,0.01649276523998397,Medium
5167-GBFRE,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417,Male,Yes,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,1,72,4694,Don't know,12496.0,122263.0,181717.0,13.0,57.0,0.0024733566164743216,Very High
